epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,867.004,0.45395,0.49759,0.86118,0.71352,0.79351,0.79051,0.69921,0.55194,0.98226,0.92168,0.00994027,0.00994027,0.00994027
183,871.628,0.49967,0.56385,0.88113,0.81373,0.75881,0.79515,0.7061,0.56863,0.92318,0.92555,0.00993994,0.00993994,0.00993994
184,876.266,0.46974,0.56518,0.88646,0.81523,0.73394,0.79664,0.68957,0.59189,0.93724,0.92526,0.00993961,0.00993961,0.00993961
185,880.887,0.49567,0.52097,0.88199,0.81523,0.73394,0.79664,0.68957,0.59189,0.93724,0.92526,0.00993928,0.00993928,0.00993928
186,885.537,0.49543,0.5271,0.88361,0.76299,0.82976,0.81373,0.70676,0.59209,0.9139,0.93731,0.00993895,0.00993895,0.00993895
187,890.115,0.4668,0.5924,0.84511,0.73126,0.82976,0.79558,0.68576,0.58535,0.93484,0.9334,0.00993862,0.00993862,0.00993862
188,894.817,0.46484,0.56908,0.88639,0.83235,0.74675,0.80403,0.69761,0.60156,0.97969,0.93617,0.00993829,0.00993829,0.00993829
189,899.499,0.49434,0.52969,0.87701,0.83235,0.74675,0.80403,0.69761,0.60156,0.97969,0.93617,0.00993796,0.00993796,0.00993796
190,904.249,0.46126,0.55274,0.87205,0.82435,0.73452,0.79192,0.69409,0.60916,1.0081,0.95319,0.00993763,0.00993763,0.00993763
191,908.959,0.43583,0.51701,0.87891,0.8189,0.73452,0.7892,0.67478,0.62113,1.02864,0.93784,0.0099373,0.0099373,0.0099373
192,913.586,0.49584,0.55866,0.89846,0.79186,0.6971,0.75144,0.66626,0.58078,1.10154,0.93131,0.00993697,0.00993697,0.00993697
193,918.28,0.41679,0.47726,0.86303,0.79186,0.6971,0.75144,0.66626,0.58078,1.10154,0.93131,0.00993664,0.00993664,0.00993664
194,922.955,0.45713,0.50967,0.88681,0.7193,0.78214,0.78053,0.68456,0.55602,1.03391,0.91727,0.00993631,0.00993631,0.00993631
195,927.592,0.4996,0.54873,0.91262,0.79678,0.78075,0.79314,0.7103,0.56826,1.02586,0.92733,0.00993598,0.00993598,0.00993598
196,932.281,0.44344,0.53124,0.86979,0.79696,0.73452,0.79321,0.69273,0.55855,0.9653,0.92328,0.00993565,0.00993565,0.00993565
197,936.953,0.49265,0.57065,0.88207,0.79696,0.73452,0.79321,0.69273,0.55855,0.9653,0.92328,0.00993532,0.00993532,0.00993532
198,941.668,0.45877,0.52944,0.85153,0.79907,0.70371,0.79241,0.69682,0.56404,0.98944,0.93222,0.00993499,0.00993499,0.00993499
199,946.354,0.47584,0.5037,0.86944,0.78738,0.75704,0.79571,0.69708,0.58126,1.02589,0.94464,0.00993466,0.00993466,0.00993466
200,950.993,0.55007,0.57741,0.87077,0.8085,0.7562,0.79424,0.71087,0.58482,0.9876,0.94926,0.00993433,0.00993433,0.00993433
201,955.629,0.47976,0.47936,0.86959,0.8085,0.7562,0.79424,0.71087,0.58482,0.9876,0.94926,0.009934,0.009934,0.009934
202,960.339,0.44834,0.52491,0.86577,0.81223,0.76349,0.7938,0.70338,0.58879,0.98753,0.94419,0.00993367,0.00993367,0.00993367
203,965.039,0.45289,0.5021,0.86358,0.82445,0.76004,0.7907,0.71345,0.56746,0.97788,0.94358,0.00993334,0.00993334,0.00993334
204,969.622,0.43388,0.47224,0.83916,0.80574,0.79687,0.79775,0.72478,0.60377,0.97584,0.94461,0.00993301,0.00993301,0.00993301
205,974.284,0.50325,0.52649,0.88276,0.80574,0.79687,0.79775,0.72478,0.60377,0.97584,0.94461,0.00993268,0.00993268,0.00993268
206,978.995,0.43474,0.45879,0.84597,0.77455,0.80392,0.80186,0.72061,0.5574,0.93881,0.94049,0.00993235,0.00993235,0.00993235
207,983.659,0.47239,0.46716,0.8804,0.78431,0.79815,0.7897,0.68314,0.65451,1.09984,0.96796,0.00993202,0.00993202,0.00993202
208,988.273,0.4723,0.47996,0.85107,0.75065,0.79915,0.78736,0.69399,0.55965,1.04392,0.94239,0.00993169,0.00993169,0.00993169
209,992.92,0.47584,0.48821,0.87329,0.75065,0.79915,0.78736,0.69399,0.55965,1.04392,0.94239,0.00993136,0.00993136,0.00993136
210,997.514,0.43219,0.48243,0.84309,0.71751,0.77617,0.77526,0.65308,0.65371,1.02478,0.97695,0.00993103,0.00993103,0.00993103
211,1002.17,0.47096,0.49394,0.89676,0.75189,0.77424,0.7808,0.69409,0.5817,1.00352,0.95862,0.0099307,0.0099307,0.0099307
212,1006.79,0.51209,0.52225,0.90984,0.73168,0.78214,0.7809,0.68266,0.63132,0.98518,0.97803,0.00993037,0.00993037,0.00993037
213,1011.41,0.53448,0.57446,0.90277,0.73168,0.78214,0.7809,0.68266,0.63132,0.98518,0.97803,0.00993004,0.00993004,0.00993004
214,1016.13,0.49059,0.54509,0.89258,0.75398,0.80374,0.7959,0.71102,0.5511,0.93016,0.93961,0.00992971,0.00992971,0.00992971
215,1020.8,0.53307,0.54182,0.8964,0.78729,0.79713,0.80035,0.69572,0.62541,1.00152,0.94704,0.00992938,0.00992938,0.00992938
216,1025.54,0.49023,0.53008,0.86973,0.76281,0.77291,0.78953,0.70744,0.52961,0.99375,0.91926,0.00992905,0.00992905,0.00992905
217,1030.22,0.45559,0.50577,0.86929,0.76281,0.77291,0.78953,0.70744,0.52961,0.99375,0.91926,0.00992872,0.00992872,0.00992872
218,1034.95,0.50404,0.52688,0.86865,0.77786,0.76822,0.79077,0.68783,0.57008,1.0038,0.93184,0.00992839,0.00992839,0.00992839
219,1039.6,0.5255,0.49125,0.88061,0.82005,0.71588,0.77742,0.69386,0.52295,1.0733,0.92111,0.00992806,0.00992806,0.00992806
220,1044.25,0.44363,0.46298,0.84846,0.81859,0.71863,0.78128,0.66572,0.59973,1.03233,0.94122,0.00992773,0.00992773,0.00992773
221,1048.84,0.49603,0.49405,0.86404,0.81859,0.71863,0.78128,0.66572,0.59973,1.03233,0.94122,0.0099274,0.0099274,0.0099274
222,1053.5,0.47087,0.47499,0.86698,0.77208,0.73241,0.78243,0.68961,0.53014,0.95929,0.91969,0.00992707,0.00992707,0.00992707
223,1058.15,0.41523,0.46852,0.84273,0.83294,0.65119,0.77789,0.69918,0.55015,0.9908,0.92347,0.00992674,0.00992674,0.00992674
224,1062.81,0.51767,0.53395,0.90435,0.77441,0.73104,0.78878,0.70928,0.50074,0.91938,0.90481,0.00992641,0.00992641,0.00992641
225,1067.48,0.47445,0.49163,0.86873,0.77441,0.73104,0.78878,0.70928,0.50074,0.91938,0.90481,0.00992608,0.00992608,0.00992608
226,1072.15,0.49997,0.49833,0.8798,0.77238,0.73603,0.79526,0.7258,0.51659,0.94704,0.90205,0.00992575,0.00992575,0.00992575
227,1076.79,0.46083,0.52636,0.86449,0.75483,0.79299,0.80637,0.72653,0.56176,0.86556,0.9186,0.00992542,0.00992542,0.00992542
228,1081.51,0.48432,0.48138,0.85357,0.76706,0.78214,0.80165,0.71593,0.59517,0.84986,0.93967,0.00992509,0.00992509,0.00992509
229,1086.19,0.47721,0.52493,0.86504,0.76706,0.78214,0.80165,0.71593,0.59517,0.84986,0.93967,0.00992476,0.00992476,0.00992476
230,1090.95,0.45037,0.51578,0.867,0.88016,0.69738,0.80041,0.72204,0.58767,0.88227,0.94874,0.00992443,0.00992443,0.00992443
231,1095.65,0.47204,0.51712,0.84257,0.75762,0.78214,0.78592,0.68406,0.56288,0.91213,0.94734,0.0099241,0.0099241,0.0099241
232,1100.33,0.46716,0.51081,0.84954,0.83834,0.72694,0.78863,0.6813,0.615,0.97121,0.97999,0.00992377,0.00992377,0.00992377
233,1105.04,0.41594,0.45166,0.85466,0.83834,0.72694,0.78863,0.6813,0.615,0.97121,0.97999,0.00992344,0.00992344,0.00992344
234,1109.71,0.43269,0.46945,0.8507,0.78946,0.73452,0.77423,0.68446,0.56306,0.99377,0.96224,0.00992311,0.00992311,0.00992311
235,1114.32,0.46035,0.47068,0.85428,0.82427,0.7706,0.79216,0.68902,0.63798,1.00383,1.00026,0.00992278,0.00992278,0.00992278
236,1119.02,0.46277,0.44779,0.87242,0.80855,0.73452,0.76853,0.66586,0.5293,1.02609,0.96854,0.00992245,0.00992245,0.00992245
237,1123.68,0.44585,0.46447,0.879,0.80855,0.73452,0.76853,0.66586,0.5293,1.02609,0.96854,0.00992212,0.00992212,0.00992212
238,1128.34,0.44828,0.48609,0.83204,0.80045,0.72891,0.7775,0.66716,0.65574,1.07682,1.01572,0.00992179,0.00992179,0.00992179
239,1133.03,0.4561,0.45503,0.85584,0.7996,0.72842,0.77942,0.67799,0.59057,1.08801,1.00305,0.00992146,0.00992146,0.00992146
240,1137.72,0.47944,0.48167,0.87324,0.7902,0.72794,0.78102,0.67299,0.62232,1.03022,1.00366,0.00992113,0.00992113,0.00992113
241,1142.35,0.43372,0.47155,0.85279,0.7902,0.72794,0.78102,0.67299,0.62232,1.03022,1.00366,0.0099208,0.0099208,0.0099208
242,1147.07,0.47279,0.48659,0.87474,0.80163,0.71488,0.78484,0.69888,0.58931,0.93609,0.99753,0.00992047,0.00992047,0.00992047
243,1151.77,0.4735,0.48668,0.85147,0.80268,0.74606,0.79523,0.6864,0.61932,0.93695,1.00276,0.00992014,0.00992014,0.00992014
244,1156.51,0.50802,0.48218,0.90103,0.82537,0.73452,0.79607,0.70301,0.59201,0.925,0.99633,0.00991981,0.00991981,0.00991981
245,1161.23,0.38369,0.44839,0.85044,0.82537,0.73452,0.79607,0.70301,0.59201,0.925,0.99633,0.00991948,0.00991948,0.00991948
246,1165.88,0.4095,0.47718,0.86002,0.83653,0.69568,0.7988,0.69224,0.61113,0.95654,1.00431,0.00991915,0.00991915,0.00991915
247,1170.5,0.4389,0.48994,0.86308,0.78642,0.78572,0.77905,0.69746,0.61599,0.93066,1.0034,0.00991882,0.00991882,0.00991882
248,1175.12,0.41934,0.45772,0.85542,0.76148,0.75656,0.77789,0.66903,0.65938,0.94201,1.02361,0.00991849,0.00991849,0.00991849
249,1179.76,0.46451,0.4584,0.84858,0.76148,0.75656,0.77789,0.66903,0.65938,0.94201,1.02361,0.00991816,0.00991816,0.00991816
250,1184.42,0.4907,0.47865,0.86343,0.84165,0.6775,0.78996,0.70176,0.61058,0.93344,0.99902,0.00991783,0.00991783,0.00991783
251,1189.1,0.46819,0.50273,0.88787,0.82942,0.67807,0.78555,0.67307,0.65644,1.00324,1.01236,0.0099175,0.0099175,0.0099175
252,1193.69,0.50198,0.50475,0.89885,0.83415,0.68166,0.81477,0.70499,0.66151,0.91914,1.01601,0.00991717,0.00991717,0.00991717
253,1198.32,0.43145,0.45772,0.85561,0.83415,0.68166,0.81477,0.70499,0.66151,0.91914,1.01601,0.00991684,0.00991684,0.00991684
254,1203.03,0.40717,0.42915,0.8453,0.83237,0.68796,0.78478,0.69818,0.60336,0.91676,0.9935,0.00991651,0.00991651,0.00991651
255,1207.67,0.45005,0.4561,0.88582,0.82622,0.70119,0.79668,0.695,0.66758,0.93059,1.01292,0.00991618,0.00991618,0.00991618
256,1212.36,0.46724,0.45573,0.88368,0.8087,0.70119,0.79597,0.69876,0.59468,0.909,0.99758,0.00991585,0.00991585,0.00991585
257,1217.09,0.45548,0.4834,0.86801,0.8087,0.70119,0.79597,0.69876,0.59468,0.909,0.99758,0.00991552,0.00991552,0.00991552
258,1221.8,0.42681,0.45116,0.8731,0.81612,0.71082,0.78643,0.69968,0.59114,0.87939,0.98993,0.00991519,0.00991519,0.00991519
259,1226.48,0.46622,0.45947,0.87255,0.81391,0.7195,0.79144,0.70195,0.61122,0.88151,0.99006,0.00991486,0.00991486,0.00991486
260,1231.12,0.45787,0.4627,0.84226,0.80874,0.71633,0.79096,0.70339,0.55782,0.9576,0.98533,0.00991453,0.00991453,0.00991453
261,1235.69,0.39467,0.40155,0.83767,0.80874,0.71633,0.79096,0.70339,0.55782,0.9576,0.98533,0.0099142,0.0099142,0.0099142
262,1240.24,0.44197,0.45325,0.88227,0.75547,0.70119,0.76924,0.6787,0.61472,1.01382,1.0109,0.00991387,0.00991387,0.00991387
263,1244.88,0.42736,0.46446,0.83943,0.77731,0.72293,0.77084,0.6831,0.5988,1.04231,0.99809,0.00991354,0.00991354,0.00991354
264,1249.49,0.49762,0.51628,0.88949,0.77879,0.71481,0.7715,0.68706,0.56104,1.04056,0.97278,0.00991321,0.00991321,0.00991321
265,1254.14,0.4829,0.45608,0.87455,0.77879,0.71481,0.7715,0.68706,0.56104,1.04056,0.97278,0.00991288,0.00991288,0.00991288
266,1258.85,0.4912,0.45629,0.89895,0.78003,0.72312,0.77523,0.67122,0.60221,1.04883,0.99031,0.00991255,0.00991255,0.00991255
267,1263.49,0.48658,0.48813,0.8546,0.74468,0.72145,0.77175,0.6896,0.60516,1.0256,1.0117,0.00991222,0.00991222,0.00991222
268,1268.15,0.45395,0.49556,0.88781,0.82764,0.72078,0.7718,0.69514,0.60249,0.93401,0.97816,0.00991189,0.00991189,0.00991189
269,1272.82,0.42747,0.48647,0.84461,0.82764,0.72078,0.7718,0.69514,0.60249,0.93401,0.97816,0.00991156,0.00991156,0.00991156
270,1277.54,0.45828,0.47192,0.85945,0.81085,0.72429,0.76839,0.68273,0.54876,0.88891,0.95237,0.00991123,0.00991123,0.00991123
271,1282.25,0.41977,0.47216,0.8622,0.82552,0.73452,0.7711,0.70116,0.51143,0.83111,0.93999,0.0099109,0.0099109,0.0099109
272,1286.91,0.44534,0.49669,0.8605,0.84768,0.72611,0.77545,0.69286,0.54259,0.90054,0.93582,0.00991057,0.00991057,0.00991057
273,1291.52,0.40928,0.41648,0.86745,0.84768,0.72611,0.77545,0.69286,0.54259,0.90054,0.93582,0.00991024,0.00991024,0.00991024
274,1296.16,0.46983,0.47599,0.85908,0.84792,0.72014,0.77458,0.70625,0.49685,0.89712,0.92019,0.00990991,0.00990991,0.00990991
275,1300.89,0.42812,0.43397,0.85994,0.84598,0.72424,0.77912,0.70148,0.51289,0.85144,0.9247,0.00990958,0.00990958,0.00990958
276,1305.52,0.40996,0.41512,0.8477,0.808,0.69436,0.77713,0.72731,0.49291,0.92966,0.91925,0.00990925,0.00990925,0.00990925
277,1310.18,0.44155,0.42592,0.89701,0.808,0.69436,0.77713,0.72731,0.49291,0.92966,0.91925,0.00990892,0.00990892,0.00990892
278,1314.88,0.43619,0.42295,0.86194,0.77144,0.73452,0.78197,0.7141,0.51987,1.01671,0.93988,0.00990859,0.00990859,0.00990859
279,1319.52,0.43907,0.42027,0.85266,0.7814,0.73452,0.78551,0.71745,0.51948,1.03643,0.95362,0.00990826,0.00990826,0.00990826
280,1324.19,0.47736,0.45599,0.86434,0.8125,0.71676,0.78273,0.72726,0.51254,0.9679,0.96254,0.00990793,0.00990793,0.00990793
281,1328.84,0.48025,0.4708,0.86813,0.8125,0.71676,0.78273,0.72726,0.51254,0.9679,0.96254,0.0099076,0.0099076,0.0099076
282,1333.5,0.43834,0.45131,0.86316,0.8129,0.70119,0.77989,0.70403,0.51757,0.98474,0.9732,0.00990727,0.00990727,0.00990727
283,1338.23,0.41702,0.42386,0.84854,0.80336,0.72611,0.78872,0.72404,0.51311,1.02842,0.96135,0.00990694,0.00990694,0.00990694
284,1342.87,0.40527,0.40635,0.86813,0.79696,0.72852,0.78129,0.70138,0.5475,1.01345,0.95617,0.00990661,0.00990661,0.00990661
285,1347.45,0.36861,0.40071,0.83558,0.79696,0.72852,0.78129,0.70138,0.5475,1.01345,0.95617,0.00990628,0.00990628,0.00990628
286,1352.13,0.46383,0.43049,0.86872,0.80217,0.71586,0.77311,0.70562,0.5311,0.92958,0.94238,0.00990595,0.00990595,0.00990595
287,1356.76,0.47585,0.4713,0.88788,0.81708,0.72919,0.77305,0.69966,0.52372,0.90535,0.92591,0.00990562,0.00990562,0.00990562
288,1361.37,0.40998,0.39916,0.86414,0.81291,0.73226,0.76036,0.6921,0.48165,0.91266,0.90781,0.00990529,0.00990529,0.00990529
289,1366.02,0.45844,0.468,0.85642,0.81291,0.73226,0.76036,0.6921,0.48165,0.91266,0.90781,0.00990496,0.00990496,0.00990496
290,1370.63,0.4318,0.45719,0.86617,0.81944,0.73452,0.75539,0.69952,0.53798,0.94533,0.93851,0.00990463,0.00990463,0.00990463
291,1375.29,0.45681,0.43169,0.86117,0.80311,0.73186,0.75706,0.70256,0.48253,0.94809,0.91138,0.0099043,0.0099043,0.0099043
292,1380.04,0.44021,0.45024,0.86646,0.79657,0.7255,0.77181,0.69681,0.58496,1.03017,0.95891,0.00990397,0.00990397,0.00990397
293,1384.71,0.47513,0.47592,0.87938,0.79657,0.7255,0.77181,0.69681,0.58496,1.03017,0.95891,0.00990364,0.00990364,0.00990364
294,1389.43,0.44282,0.42287,0.82817,0.78505,0.73456,0.76909,0.71546,0.53456,0.99528,0.94237,0.00990331,0.00990331,0.00990331
295,1394.1,0.45024,0.40772,0.8651,0.78732,0.72917,0.78547,0.71228,0.56768,1.01055,0.93525,0.00990298,0.00990298,0.00990298
296,1398.79,0.46963,0.42253,0.89992,0.81507,0.70599,0.77971,0.72058,0.50882,1.01501,0.92047,0.00990265,0.00990265,0.00990265
297,1403.41,0.42561,0.44944,0.88686,0.81507,0.70599,0.77971,0.72058,0.50882,1.01501,0.92047,0.00990232,0.00990232,0.00990232
298,1408.07,0.40553,0.42275,0.82749,0.82525,0.69699,0.77584,0.69779,0.60391,1.04259,0.95785,0.00990199,0.00990199,0.00990199
299,1412.68,0.39593,0.4081,0.85608,0.80643,0.73099,0.77297,0.70142,0.53714,1.03499,0.934,0.00990166,0.00990166,0.00990166
300,1417.32,0.46249,0.46018,0.87732,0.8542,0.73452,0.75761,0.68544,0.58742,1.03906,0.9391,0.00990133,0.00990133,0.00990133
301,1421.94,0.43765,0.43635,0.87511,0.8542,0.73452,0.75761,0.68544,0.58742,1.03906,0.9391,0.009901,0.009901,0.009901
302,1426.63,0.42549,0.42691,0.85814,0.84825,0.73452,0.75719,0.6999,0.53686,1.06707,0.92085,0.00990067,0.00990067,0.00990067
303,1431.22,0.46767,0.46811,0.88194,0.82869,0.7239,0.75986,0.68847,0.53154,1.02059,0.91961,0.00990034,0.00990034,0.00990034
304,1435.91,0.41593,0.43067,0.86236,0.82651,0.73386,0.77032,0.70508,0.49971,1.00227,0.91046,0.00990001,0.00990001,0.00990001
305,1440.54,0.4152,0.4448,0.89249,0.82651,0.73386,0.77032,0.70508,0.49971,1.00227,0.91046,0.00989968,0.00989968,0.00989968
306,1445.19,0.40878,0.43029,0.86692,0.84891,0.73452,0.78082,0.71732,0.49706,0.94997,0.90637,0.00989935,0.00989935,0.00989935
307,1449.88,0.39686,0.41318,0.85614,0.83915,0.73452,0.77518,0.71733,0.49489,0.93762,0.91353,0.00989902,0.00989902,0.00989902
308,1454.59,0.43183,0.42805,0.84656,0.83725,0.73452,0.77056,0.71229,0.4731,0.90234,0.90717,0.00989869,0.00989869,0.00989869
309,1459.25,0.45706,0.39948,0.84609,0.83725,0.73452,0.77056,0.71229,0.4731,0.90234,0.90717,0.00989836,0.00989836,0.00989836
310,1463.95,0.3873,0.40293,0.85547,0.82657,0.73452,0.75662,0.7001,0.51974,0.91504,0.918,0.00989803,0.00989803,0.00989803
311,1468.63,0.45039,0.45056,0.86032,0.84397,0.73452,0.76147,0.70623,0.50891,0.88275,0.92213,0.0098977,0.0098977,0.0098977
312,1473.23,0.43888,0.43668,0.88824,0.81348,0.73452,0.79115,0.72204,0.51718,0.85412,0.92943,0.00989737,0.00989737,0.00989737
313,1477.93,0.47206,0.45165,0.86454,0.81348,0.73452,0.79115,0.72204,0.51718,0.85412,0.92943,0.00989704,0.00989704,0.00989704
314,1482.61,0.41944,0.39346,0.87001,0.76932,0.77621,0.79663,0.72417,0.51612,0.87282,0.9162,0.00989671,0.00989671,0.00989671
315,1487.24,0.44927,0.45816,0.87986,0.77381,0.77663,0.79315,0.70648,0.52449,0.87563,0.92204,0.00989638,0.00989638,0.00989638
316,1491.92,0.45953,0.48324,0.85349,0.8049,0.76902,0.79659,0.71834,0.52383,0.90436,0.9199,0.00989605,0.00989605,0.00989605
317,1496.6,0.50608,0.52246,0.87696,0.8049,0.76902,0.79659,0.71834,0.52383,0.90436,0.9199,0.00989572,0.00989572,0.00989572
318,1501.32,0.42199,0.39694,0.86898,0.79876,0.77671,0.7938,0.7144,0.49691,0.90488,0.91109,0.00989539,0.00989539,0.00989539
319,1505.97,0.42069,0.44163,0.84865,0.83413,0.75248,0.79848,0.74054,0.51589,0.91342,0.9115,0.00989506,0.00989506,0.00989506
320,1510.64,0.43479,0.41692,0.87961,0.80362,0.7597,0.80308,0.75359,0.46846,0.8982,0.89981,0.00989473,0.00989473,0.00989473
321,1515.35,0.43482,0.40811,0.85823,0.80362,0.7597,0.80308,0.75359,0.46846,0.8982,0.89981,0.0098944,0.0098944,0.0098944
322,1520.09,0.43363,0.43699,0.86478,0.80739,0.74428,0.79851,0.75331,0.48832,0.87985,0.90412,0.00989407,0.00989407,0.00989407
323,1524.74,0.43606,0.43071,0.88587,0.82983,0.73016,0.80194,0.75498,0.49119,0.85405,0.90423,0.00989374,0.00989374,0.00989374
324,1529.3,0.40566,0.43198,0.84401,0.82135,0.737,0.80795,0.75298,0.52305,0.92453,0.93084,0.00989341,0.00989341,0.00989341
325,1533.89,0.44544,0.43304,0.85551,0.82135,0.737,0.80795,0.75298,0.52305,0.92453,0.93084,0.00989308,0.00989308,0.00989308
326,1538.56,0.38144,0.39578,0.85541,0.80717,0.72853,0.79794,0.7393,0.55189,0.94009,0.95394,0.00989275,0.00989275,0.00989275
327,1543.2,0.4096,0.41081,0.82779,0.81188,0.73452,0.80392,0.74156,0.51792,0.9108,0.9407,0.00989242,0.00989242,0.00989242
328,1547.8,0.44222,0.42453,0.85606,0.79235,0.73666,0.80676,0.73084,0.53393,0.88845,0.96272,0.00989209,0.00989209,0.00989209
329,1552.43,0.43263,0.41918,0.85297,0.79235,0.73666,0.80676,0.73084,0.53393,0.88845,0.96272,0.00989176,0.00989176,0.00989176
330,1557.11,0.40827,0.4189,0.86039,0.78658,0.74021,0.78768,0.72129,0.55089,0.89068,0.98317,0.00989143,0.00989143,0.00989143
331,1561.77,0.42026,0.45317,0.85514,0.81296,0.73794,0.79667,0.73425,0.55345,0.90333,0.98854,0.0098911,0.0098911,0.0098911
332,1566.46,0.44347,0.41561,0.84364,0.79455,0.73452,0.78849,0.71501,0.54441,0.89779,0.9447,0.00989077,0.00989077,0.00989077
333,1571.12,0.41835,0.40991,0.85974,0.79455,0.73452,0.78849,0.71501,0.54441,0.89779,0.9447,0.00989044,0.00989044,0.00989044
334,1575.79,0.39743,0.38121,0.82436,0.7761,0.74024,0.79531,0.73977,0.50567,0.85747,0.9294,0.00989011,0.00989011,0.00989011
335,1580.47,0.43435,0.42348,0.86055,0.7685,0.76172,0.79018,0.72349,0.51023,0.86073,0.92974,0.00988978,0.00988978,0.00988978
336,1585.17,0.43068,0.41324,0.86521,0.76734,0.75424,0.77646,0.72009,0.53344,0.85294,0.94609,0.00988945,0.00988945,0.00988945
337,1589.74,0.41404,0.419,0.85892,0.76734,0.75424,0.77646,0.72009,0.53344,0.85294,0.94609,0.00988912,0.00988912,0.00988912
338,1594.41,0.40974,0.42703,0.86423,0.78029,0.74063,0.7863,0.69383,0.57965,0.90804,0.97555,0.00988879,0.00988879,0.00988879
339,1599.05,0.40532,0.40758,0.85805,0.79474,0.72774,0.80281,0.74561,0.50175,0.95832,0.93475,0.00988846,0.00988846,0.00988846
340,1603.71,0.42232,0.40974,0.84924,0.79872,0.72186,0.7875,0.73125,0.50588,0.96091,0.93271,0.00988813,0.00988813,0.00988813
341,1608.31,0.43853,0.39489,0.83494,0.79872,0.72186,0.7875,0.73125,0.50588,0.96091,0.93271,0.0098878,0.0098878,0.0098878
342,1612.93,0.43722,0.43563,0.87421,0.77159,0.73188,0.77973,0.71394,0.52248,1.0031,0.94904,0.00988747,0.00988747,0.00988747
343,1617.68,0.43582,0.42774,0.8562,0.76668,0.73452,0.77749,0.71541,0.51457,1.0259,0.93825,0.00988714,0.00988714,0.00988714
344,1622.38,0.43141,0.44439,0.84585,0.7997,0.73452,0.78005,0.73003,0.49087,0.97239,0.92245,0.00988681,0.00988681,0.00988681
345,1626.94,0.36715,0.38626,0.84842,0.7997,0.73452,0.78005,0.73003,0.49087,0.97239,0.92245,0.00988648,0.00988648,0.00988648
346,1631.68,0.43588,0.40554,0.84722,0.80745,0.73452,0.78236,0.7063,0.5135,1.02248,0.92294,0.00988615,0.00988615,0.00988615
347,1636.33,0.44863,0.44263,0.87496,0.83199,0.73452,0.78187,0.7251,0.48912,0.92225,0.92119,0.00988582,0.00988582,0.00988582
348,1641.05,0.43367,0.41583,0.864,0.84934,0.73452,0.78548,0.71285,0.47864,0.92551,0.91126,0.00988549,0.00988549,0.00988549
349,1645.68,0.42394,0.41045,0.85381,0.84934,0.73452,0.78548,0.71285,0.47864,0.92551,0.91126,0.00988516,0.00988516,0.00988516
350,1650.34,0.44984,0.45296,0.84578,0.84544,0.73452,0.78587,0.71413,0.49009,0.92295,0.91733,0.00988483,0.00988483,0.00988483
351,1655.02,0.42883,0.43191,0.83025,0.85016,0.73452,0.78737,0.72096,0.4936,0.87781,0.92263,0.0098845,0.0098845,0.0098845
352,1659.68,0.35738,0.36156,0.8355,0.82663,0.73552,0.80444,0.73501,0.46761,0.87629,0.91305,0.00988417,0.00988417,0.00988417
353,1664.35,0.4206,0.43185,0.82687,0.82663,0.73552,0.80444,0.73501,0.46761,0.87629,0.91305,0.00988384,0.00988384,0.00988384
354,1669.03,0.43114,0.40051,0.88838,0.82757,0.73967,0.80847,0.72701,0.49213,0.87317,0.93098,0.00988351,0.00988351,0.00988351
355,1673.74,0.38148,0.38747,0.8332,0.82666,0.74528,0.81731,0.73124,0.52197,0.89672,0.93878,0.00988318,0.00988318,0.00988318
356,1678.35,0.44359,0.41773,0.85499,0.81586,0.73007,0.81327,0.73775,0.50107,0.85045,0.91665,0.00988285,0.00988285,0.00988285
357,1683.03,0.45138,0.43763,0.88382,0.81586,0.73007,0.81327,0.73775,0.50107,0.85045,0.91665,0.00988252,0.00988252,0.00988252
358,1687.67,0.4197,0.40738,0.84338,0.80853,0.72617,0.81405,0.74852,0.47243,0.86564,0.9119,0.00988219,0.00988219,0.00988219
359,1692.36,0.41776,0.42242,0.87851,0.79019,0.72352,0.8015,0.72223,0.50309,0.91096,0.92741,0.00988186,0.00988186,0.00988186
360,1697.07,0.42817,0.43572,0.86098,0.80916,0.73295,0.79771,0.73218,0.4889,0.91374,0.93389,0.00988153,0.00988153,0.00988153
361,1701.69,0.42033,0.42164,0.83677,0.80916,0.73295,0.79771,0.73218,0.4889,0.91374,0.93389,0.0098812,0.0098812,0.0098812
362,1706.36,0.38917,0.38415,0.85859,0.81557,0.73452,0.7981,0.71204,0.57071,0.87449,0.96698,0.00988087,0.00988087,0.00988087
363,1711,0.43573,0.40906,0.82899,0.82052,0.73452,0.80511,0.74961,0.51022,0.82485,0.95615,0.00988054,0.00988054,0.00988054
364,1715.59,0.38761,0.38155,0.86768,0.85409,0.73452,0.81131,0.72904,0.53766,0.75944,0.94768,0.00988021,0.00988021,0.00988021
